,VoterID,result of attempt
5393,1155637667.0,Not Home
5394,2160512743.0,Not Home
5395,,Not Home
5396,2152559524.0,Not Home
5397,,Not Home
5398,2143332419.0,Not Home
5399,2178850270.0,Not Home
5400,2159001184.0,Not Home
5401,1204663731.0,Not Home
5402,1111184042.0,Not Home
5403,1111159946.0,Canvassed
5404,2122362272.0,Not Home
5405,2160116979.0,Canvassed
5406,1111159946.0,Canvassed
5407,1209435928.0,Not Home
5408,2160519515.0,Not Home
5409,1111224199.0,Not Home
5410,2160512743.0,Refused
5411,1171575146.0,Canvassed
5412,1172454691.0,Not Home
5413,2159001184.0,Not Home
5414,1204663731.0,Not Home
5415,1111215846.0,Not Home
5416,2143332419.0,Not Home
5417,2178850270.0,Not Home
5418,1111184042.0,Not Home
5419,1111262994.0,Not Home
5420,2160519515.0,Not Home
5421,1111224199.0,Not Home
5422,2177644158.0,Not Home
5423,2193426972.0,Not Home
5424,1172454691.0,Not Home
5425,1191485059.0,Refused
5426,2122362272.0,Canvassed
5427,1111215846.0,Not Home
5428,1111262994.0,Not Home
5429,2132858247.0,Not Home
5430,1111183370.0,Not Home
5431,2149919229.0,Not Home
5432,1111224175.0,Not Home
5433,2187096319.0,Canvassed
5434,1111271297.0,Canvassed
5435,1191485059.0,Canvassed
5436,2160116979.0,Not Home
5437,2191473718.0,Not Home
5438,1216335734.0,Not Home
5439,1111248425.0,Not Home
5440,1209435928.0,Inaccessible
5441,1111271297.0,Not Home
5442,1174214518.0,Not Home
5443,1111167050.0,Not Home
5444,1111263671.0,Not Home
5445,2155422117.0,Not Home
5446,1171575146.0,Not Home
5447,1216335734.0,Not Home
5448,1111248425.0,Not Home
5449,1111271808.0,Canvassed
5450,2177644158.0,Refused
5451,2119923743.0,Refused
5452,2155422117.0,Not Home
5453,1111263671.0,Not Home
5454,2193426972.0,Refused
5455,1161422394.0,Not Home
5456,1210806904.0,Canvassed
5457,2132858247.0,Canvassed
5458,2119923743.0,Canvassed
5459,1111223981.0,Not Home
5460,1203672018.0,Not Home
5461,1111215795.0,Not Home
5462,2149919229.0,Not Home
5463,2185421933.0,Not Home
5464,2160515370.0,Not Home
5465,1111224175.0,Not Home
5466,2179820326.0,Not Home
5467,1210806904.0,Not Home
5468,1110490305.0,Canvassed
5469,1220157134.0,Not Home
5470,2187096319.0,Not Home
5471,2179820326.0,Not Home
5472,2185421933.0,Not Home
5473,2160515370.0,Not Home
5474,1186226404.0,Not Home
5475,2191473718.0,Canvassed
5476,2137204991.0,Canvassed
5477,1220157134.0,Canvassed
5478,2161223232.0,Not Home
5479,2193190025.0,Not Home
5480,1174214518.0,Not Home
5481,1111167050.0,Not Home
5482,2184134253.0,Not Home
5483,2137204991.0,Not Home
5484,1111191403.0,Canvassed
5485,1221416501.0,Not Home
5486,1111271808.0,Not Home
5487,2193740702.0,Not Home
5488,2193190025.0,Not Home
5489,2184134253.0,Not Home
5490,1111150590.0,Not Home
5491,2164880106.0,Not Home
5492,1161422394.0,Not Home
5493,2158096933.0,Not Home
5494,2132859817.0,Not Home
5495,1221416501.0,Canvassed
5496,2193740702.0,Not Home
5497,1111151747.0,Not Home
5498,2162181287.0,Not Home
5499,1111240465.0,Not Home
5500,2158096933.0,Not Home
5501,2132859817.0,Not Home
5502,1111240412.0,Canvassed
5503,1111215795.0,Not Home
5504,1203672018.0,Canvassed
5505,1187811017.0,Canvassed
5506,1111223981.0,Canvassed
5507,1187811017.0,Canvassed
5508,1111232442.0,Not Home
5509,1190069758.0,Not Home
5510,2166859027.0,Not Home
5511,2176837028.0,Not Home
5512,1110490305.0,Not Home
5513,2166859027.0,Not Home
5514,1190069758.0,Not Home
5515,2176837028.0,Not Home
5516,1147649333.0,Not Home
5517,2167225276.0,Not Home
5518,1219348932.0,Canvassed
5519,1186226404.0,Moved
5520,1111248091.0,Not Home
5521,2156330993.0,Not Home
5522,1219348932.0,Not Home
5523,1111248091.0,Not Home
5524,2156330993.0,Not Home
5525,1111159807.0,Inaccessible
5526,2164963388.0,Inaccessible
5527,2161223232.0,Not Home
5528,2152383833.0,Not Home
5529,1186820603.0,Not Home
5530,1186820603.0,Canvassed
5531,2152383833.0,Canvassed
5532,,Canvassed
5533,1111256126.0,Canvassed
5534,1111248117.0,Not Home
5535,1111208510.0,Not Home
5536,2178333975.0,Not Home
5537,1111191403.0,Not Home
5538,2187182769.0,Not Home
5539,1111183596.0,Not Home
5540,1111183596.0,Not Home
5541,2187182769.0,Not Home
5542,1111208510.0,Not Home
5543,2178333975.0,Not Home
5544,1111150590.0,Canvassed
5545,2164880106.0,Canvassed
5546,1152341599.0,Canvassed
5547,1152341599.0,Canvassed
5548,2184415406.0,Not Home
5549,2137563805.0,Not Home
5550,2155088337.0,Not Home
5551,2162181287.0,Not Home
5552,1111240465.0,Not Home
5553,1111151747.0,Not Home
5554,2155088337.0,Not Home
5555,1201495698.0,Not Home
5556,2133520331.0,Not Home
5557,2158634731.0,Not Home
5558,1111240412.0,Inaccessible
5559,2158634731.0,Not Home
5560,2133520331.0,Not Home
5561,1111255459.0,Canvassed
5562,1111232442.0,Not Home
5563,1178350159.0,Not Home
5564,1178350159.0,Not Home
5565,1111247336.0,Not Home
5566,2167225276.0,Not Home
5567,1152135363.0,Canvassed
5568,1111208285.0,Not Home
5569,1147649333.0,Not Home
5570,1111208285.0,Not Home
5571,1152135363.0,Canvassed
5572,2154309920.0,Not Home
5573,1111191604.0,Not Home
5574,2164963388.0,Canvassed
5575,1111159807.0,Canvassed
5576,1111191604.0,Moved
5577,1195026404.0,Refused
5578,,Not Home
5579,1111256126.0,Not Home
5580,1111248117.0,Not Home
5581,1184844585.0,Not Home
5582,1190172002.0,Not Home
5583,1111216377.0,Not Home
5584,1111176189.0,Not Home
5585,2180637795.0,Canvassed
5586,1190172002.0,Not Home
5587,2184415406.0,Not Home
5588,2137563805.0,Not Home
5589,1111216377.0,Not Home
5590,1184844585.0,Not Home
5591,1111176189.0,Not Home
5592,2154747228.0,Canvassed
5593,1201495698.0,Inaccessible
5594,2154747228.0,Canvassed
5595,1193409629.0,Not Home
5596,2153387169.0,Not Home
5597,1193409629.0,Not Home
5598,2131261890.0,Not Home
5599,2160909254.0,Not Home
5600,1111255459.0,Canvassed
5601,1111773457.0,Canvassed
5602,2160909254.0,Canvassed
5603,1111247336.0,Not Home
5604,2157482555.0,Inaccessible
5605,2159001197.0,Not Home
5606,2157482555.0,Not Home
5607,2154309920.0,Not Home
5608,1210450920.0,Not Home
5609,2165200022.0,Not Home
5610,2178687541.0,Not Home
5611,2165200022.0,Not Home
5612,2178687541.0,Not Home
5613,1195026404.0,Not Home
5614,1210450920.0,Not Home
5615,1111223767.0,Moved
5616,2180637795.0,Refused
5617,1111223767.0,Not Home
5618,2134018724.0,Inaccessible
5619,2153387169.0,Canvassed
5620,2134018724.0,Canvassed
5621,1206164825.0,Refused
5622,1206164825.0,Not Home
5623,2126556557.0,Not Home
5624,2131261890.0,Not Home
5625,1111773457.0,Not Home
5626,2159001197.0,Moved
5627,1105832726.0,Not Home
5628,2140262738.0,Not Home
5629,2149118001.0,Not Home
5630,2194039336.0,Not Home
5631,2155351441.0,Not Home
5632,2155610021.0,Not Home
5633,2186881662.0,Not Home
5634,2191472691.0,Not Home
5635,2188908659.0,Not Home
5636,1103562631.0,Not Home
5637,2127232203.0,Not Home
5638,2161200224.0,Not Home
5639,1208874539.0,Canvassed
5640,2142827877.0,Refused
5641,2171131161.0,Not Home
5642,1141578905.0,Not Home
5643,1189160880.0,Not Home
5644,2133012052.0,Not Home
5645,1192973540.0,Not Home
5646,2194170210.0,Not Home
5647,1189778427.0,Not Home
5648,2173630394.0,Not Home
5649,2176597961.0,Not Home
5650,2138741433.0,Not Home
5651,2149461373.0,Not Home
5652,1155851522.0,Not Home
5653,2138336115.0,Not Home
5654,1108866637.0,Not Home
5655,2160360761.0,Canvassed
5656,2164253737.0,Not Home
5657,1180832006.0,Not Home
5658,1188820530.0,Not Home
5659,1192977268.0,Not Home
5660,1217683664.0,Not Home
5661,2001283364.0,Not Home
5662,2190754589.0,Not Home
5663,1195021863.0,Not Home
5664,1108889050.0,Not Home
5665,2159901740.0,Not Home
5666,1200172657.0,Not Home
5667,2134303303.0,Canvassed
5668,2140083051.0,Not Home
5669,1108813537.0,Not Home
5670,1182383010.0,Not Home
5671,1108859923.0,Not Home
5672,2124067974.0,Not Home
5673,1148286702.0,Not Home
5674,2163779259.0,Not Home
5675,2126450863.0,Not Home
5676,2166511650.0,Canvassed
5677,2169297183.0,Not Home
5678,2161897641.0,Not Home
5679,1108882230.0,Not Home
5680,1109713967.0,Not Home
5681,1190168231.0,Moved
5682,2164555540.0,Canvassed
5683,1108874403.0,Moved
5684,1108790718.0,Not Home
5685,1179275300.0,Not Home
5686,2191363339.0,Not Home
5687,1112978529.0,Not Home
5688,2173129600.0,Not Home
5689,2160291205.0,Not Home
5690,2172457066.0,Not Home
5691,1219036818.0,Not Home
5692,1106394993.0,Not Home
5693,1156567914.0,Not Home
5694,1099277361.0,Canvassed
5695,2190847525.0,Not Home
5696,2184178835.0,Not Home
5697,2178169308.0,Not Home
5698,1200172996.0,Not Home
5699,2163027266.0,Not Home
5700,1196811067.0,Not Home
5701,2143453012.0,Not Home
5702,2173508462.0,Canvassed
5703,1108882224.0,Canvassed
5704,1108851425.0,Not Home
5705,1148073773.0,Not Home
5706,1161880649.0,Not Home
5707,1194637480.0,Not Home
5708,1108813846.0,Not Home
5709,1122635575.0,Not Home
5710,2167306000.0,Not Home
5711,1145544397.0,Not Home
5712,1205673584.0,Not Home
5713,1108890593.0,Moved
5714,2137932633.0,Canvassed
5715,1189629488.0,Canvassed
5716,1108798472.0,Not Home
5717,2176844861.0,Not Home
5718,1196273097.0,Not Home
5719,1111200367.0,Not Home
5720,1108852204.0,Not Home
5721,2124479590.0,Not Home
5722,1107027886.0,Not Home
5723,1107393258.0,Not Home
5724,1108797621.0,Not Home
5725,2154992453.0,Not Home
5726,1108790392.0,Not Home
5727,,Not Home
5728,1192975990.0,Not Home
5729,1201082066.0,Not Home
5730,2176191474.0,Not Home
5731,2164262337.0,Not Home
5732,2139204209.0,Not Home
5733,2154459727.0,Not Home
5734,2135953015.0,Not Home
5735,1206766037.0,Not Home
5736,2141495065.0,Not Home
5737,2149914061.0,Not Home
5738,2179776971.0,Not Home
5739,1146769423.0,Not Home
5740,1090798474.0,Not Home
5741,2149913963.0,Not Home
5742,2151527026.0,Not Home
5743,2193805091.0,Not Home
5744,1108852289.0,Not Home
5745,1110694156.0,Not Home
5746,2175790734.0,Not Home
5747,2191471568.0,Not Home
5748,1165172530.0,Not Home
5749,1108844530.0,Not Home
5750,1155690240.0,Not Home
5751,1146760737.0,Not Home
5752,2141770388.0,Not Home
5753,1108804979.0,Not Home
5754,1110230977.0,Not Home
5755,1149676300.0,Not Home
5756,2149915444.0,Not Home
5757,1108836388.0,Not Home
5758,1166620240.0,Not Home
5759,1208069112.0,Not Home
5760,1208258501.0,Not Home
5761,2190263921.0,Not Home
5762,1108821385.0,Not Home
5763,1116540010.0,Not Home
5764,1108866072.0,Not Home
5765,1108881974.0,Not Home
5766,2171814578.0,Not Home
5767,2164555211.0,Not Home
5768,2132562572.0,Not Home
5769,2191363478.0,Refused
5770,2123056486.0,Not Home
5771,2156917638.0,Not Home
5772,2158839450.0,Not Home
5773,2167856101.0,Not Home
5774,2122319133.0,Not Home
5775,1210570716.0,Not Home
5776,1108821344.0,Not Home
5777,1108882488.0,Not Home
5778,1192883604.0,Not Home
5779,1108882586.0,Not Home
5780,1075316787.0,Not Home
5781,1186130702.0,Not Home
5782,2164555540.0,Not Home
5783,1199366461.0,Not Home
5784,2143192475.0,Not Home
5785,2127331141.0,Canvassed
5786,2145971388.0,Not Home
5787,2178651728.0,Not Home
5788,2169297183.0,Not Home
5789,2125295081.0,Not Home
5790,1108882044.0,Not Home
5791,1108821550.0,Not Home
5792,2174281882.0,Not Home
5793,2160117940.0,Not Home
5794,2126731606.0,Refused
5795,1103599228.0,Not Home
5796,1108789914.0,Not Home
5797,2132072259.0,Not Home
5798,1108844467.0,Not Home
5799,1185198123.0,Not Home
5800,1167397600.0,Not Home
5801,2192671722.0,Not Home
5802,2164884456.0,Moved
5803,1158135778.0,Not Home
5804,1161766255.0,Not Home
5805,1146413140.0,Not Home
5806,1108843416.0,Not Home
5807,1152082692.0,Not Home
5808,1108820270.0,Not Home
5809,1180779933.0,Not Home
5810,2171861863.0,Not Home
5811,1104536787.0,Not Home
5812,1108782371.0,Moved
5813,2185992069.0,Canvassed
5814,2138986674.0,Not Home
5815,2137176190.0,Not Home
5816,1186128286.0,Not Home
5817,2145652343.0,Not Home
5818,2122413478.0,Not Home
5819,2154801506.0,Not Home
5820,2169161292.0,Not Home
5821,1211061481.0,Not Home
5822,2142958428.0,Not Home
5823,1102865520.0,Moved
5824,1171989166.0,Moved
5825,1108812842.0,Refused
5826,2120599845.0,Not Home
5827,2160424999.0,Not Home
5828,2178427758.0,Moved
5829,2189712938.0,Not Home
5830,1114433204.0,Moved
5831,1117177035.0,Canvassed
5832,1206764191.0,Not Home
5833,2126899617.0,Not Home
5834,1108890691.0,Not Home
5835,1186053989.0,Moved
5836,1215104960.0,Canvassed
5837,2136853177.0,Not Home
5838,1200292848.0,Not Home
5839,1162649557.0,Not Home
5840,1107508919.0,Moved
5841,1171989166.0,Moved
5842,1219808492.0,Not Home
5843,2169864556.0,Canvassed
5844,2156099211.0,Not Home
5845,1154196005.0,Not Home
5846,2156099211.0,Not Home
5847,2190477851.0,Moved
5848,2183834684.0,Canvassed
5849,1107750343.0,Not Home
5850,2166193948.0,Not Home
5851,2166193948.0,Not Home
5852,1180802543.0,Not Home
5853,1217342287.0,Canvassed
5854,2191413706.0,Not Home
5855,1221354436.0,Not Home
5856,1209699151.0,Not Home
5857,2138678947.0,Not Home
5858,2141446873.0,Not Home
5859,2134295256.0,Not Home
5860,2183835097.0,Not Home
5861,2124199625.0,Not Home
5862,2165195644.0,Canvassed
5863,1104242841.0,Not Home
5864,1160773938.0,Not Home
5865,2192483329.0,Not Home
5866,1165266210.0,Not Home
5867,2157417074.0,Not Home
5868,1154552911.0,Not Home
5869,1122258266.0,Not Home
5870,1161933809.0,Not Home
5871,2173970536.0,Canvassed
5872,2146340810.0,Canvassed
5873,2137838241.0,Canvassed
5874,2162625127.0,Not Home
5875,1218060233.0,Not Home
5876,2003335776.0,Not Home
5877,2178686407.0,Not Home
5878,2180548643.0,Canvassed
5879,2123984955.0,Not Home
5880,2120751029.0,Canvassed
5881,1151013127.0,Canvassed
5882,1155783760.0,Not Home
5883,2125458803.0,Refused
5884,1176819091.0,Not Home
5885,2175502854.0,Not Home
5886,2001129367.0,Not Home
5887,1146497746.0,Canvassed
5888,2133269934.0,Not Home
5889,1108991333.0,Not Home
5890,1176681326.0,Not Home
5891,2146306564.0,Not Home
5892,1143405114.0,Not Home
5893,1178860474.0,Canvassed
5894,1176446899.0,Not Home
5895,2174248056.0,Not Home
5896,2121118632.0,Not Home
5897,2158544595.0,Not Home
5898,1166768870.0,Not Home
5899,2131676285.0,Not Home
5900,2146882989.0,Not Home
5901,1170206464.0,Canvassed
5902,1169480711.0,Not Home
5903,1102559141.0,Not Home
5904,1121571720.0,Not Home
5905,2156963175.0,Not Home
5906,2164338280.0,Not Home
5907,1168950010.0,Not Home
5908,2149273679.0,Not Home
5909,2186350246.0,Not Home
5910,1175313222.0,Not Home
5911,1208615819.0,Not Home
5912,1196054378.0,Not Home
5913,,Canvassed
5914,2167414838.0,Not Home
5915,2135315662.0,Not Home
5916,2189715484.0,Not Home
5917,2185992053.0,Not Home
5918,1108899592.0,Not Home
5919,1219901696.0,Canvassed
5920,2155572224.0,Not Home
5921,1177608858.0,Not Home
5922,2191111891.0,Not Home
5923,1190603048.0,Canvassed
5924,1209465089.0,Not Home
5925,1181773817.0,Canvassed
5926,2180405452.0,Canvassed
5927,2183721780.0,Not Home
5928,2163149902.0,Not Home
5929,2191771134.0,Not Home
5930,1185520604.0,Not Home
5931,2165772806.0,Not Home
5932,2173947863.0,Canvassed
5933,1108881791.0,Not Home
5934,2192665744.0,Not Home
5935,2189549399.0,Canvassed
5936,1213875358.0,Not Home
5937,2191282876.0,Not Home
5938,2156530648.0,Not Home
5939,2179852595.0,Not Home
5940,1108874305.0,Canvassed
5941,2190567331.0,Not Home
5942,2190567279.0,Not Home
5943,2184783273.0,Not Home
5944,2187678305.0,Not Home
5945,2158207271.0,Not Home
5946,2194537947.0,Not Home
5947,1108813912.0,Not Home
5948,1166096095.0,Canvassed
5949,1202936426.0,Not Home
5950,1178604050.0,Not Home
5951,1210369645.0,Not Home
5952,2161513578.0,Not Home
5953,2139121056.0,Not Home
5954,1108850656.0,Not Home
5955,1190764827.0,Canvassed
5956,2173688147.0,Not Home
5957,1121354932.0,Not Home
5958,2134189415.0,Not Home
5959,1181367596.0,Canvassed
5960,2147276012.0,Not Home
5961,1108790606.0,Not Home
5962,2125416449.0,Canvassed
5963,2177035657.0,Not Home
5964,2190088127.0,Not Home
5965,2155572211.0,Not Home
5966,2153249908.0,Not Home
5967,1206770031.0,Not Home
5968,2156919206.0,Canvassed
5969,1185556416.0,Canvassed
5970,1108859503.0,Not Home
5971,2160565749.0,Not Home
5972,1108844388.0,Not Home
5973,2189295506.0,Not Home
5974,1110247214.0,Canvassed
5975,2183834737.0,Not Home
5976,1108851089.0,Not Home
5977,2132956190.0,Not Home
5978,2001287292.0,Canvassed
5979,2185580932.0,Not Home
5980,2144736374.0,Not Home
5981,2180549511.0,Not Home
5982,2186343444.0,Canvassed
5983,2155665414.0,Not Home
5984,1172319199.0,Not Home
5985,2186592356.0,Not Home
5986,2137622276.0,Not Home
5987,2159500544.0,Not Home
5988,1106049009.0,Not Home
5989,2121297050.0,Not Home
5990,1206904959.0,Not Home
5991,1167542870.0,Not Home
5992,1110183878.0,Not Home
5993,1108783139.0,Canvassed
5994,2173604650.0,Not Home
5995,2164403688.0,Not Home
5996,2139438958.0,Not Home
5997,2001665465.0,Not Home
5998,2142672390.0,Not Home
5999,1111893089.0,Not Home
6000,1111687358.0,Not Home
6001,2140781629.0,Canvassed
6002,2126957278.0,Not Home
6003,1106559557.0,Not Home
6004,2147589807.0,Not Home
6005,1212231522.0,Canvassed
6006,2147277015.0,Canvassed
6007,2186296343.0,Refused
6008,1203232349.0,Not Home
6009,1158474139.0,Canvassed
6010,1206976855.0,Not Home
6011,1112162616.0,Not Home
6012,1115945628.0,Not Home
6013,2172268696.0,Not Home
6014,1199990886.0,Not Home
6015,1103983318.0,Not Home
6016,2152914522.0,Not Home
6017,2137844860.0,Not Home
6018,1169373324.0,Canvassed
6019,2188741475.0,Not Home
6020,1108790843.0,Not Home
6021,2152679362.0,Canvassed
6022,1121509221.0,Not Home
6023,1102710376.0,Canvassed
6024,1121595222.0,Not Home
6025,2186450155.0,Canvassed
6026,2155090289.0,Not Home
6027,1106490705.0,Not Home
6028,2190721442.0,Not Home
6029,2193443970.0,Not Home
6030,1099732469.0,Canvassed
6031,2149914440.0,Not Home
6032,1105596026.0,Not Home
6033,1199871536.0,Not Home
6034,2175743333.0,Not Home
6035,2175952486.0,Not Home
6036,1121532775.0,Not Home
6037,2136709421.0,Not Home
6038,1178009314.0,Not Home
6039,1183832787.0,Not Home
6040,,Not Home
6041,1164623293.0,Canvassed
6042,2188888071.0,Not Home
6043,2130824091.0,Canvassed
6044,2189383992.0,Not Home
6045,2160512076.0,Not Home
6046,1167112753.0,Canvassed
6047,1161146146.0,Not Home
6048,1193388083.0,Canvassed
6049,2160674148.0,Not Home
6050,1196564865.0,Not Home
6051,1108882627.0,Canvassed
6052,1104440417.0,Not Home
6053,2168551352.0,Inaccessible
6054,2140309984.0,Not Home
6055,2131680307.0,Not Home
6056,2144292045.0,Not Home
6057,2152582219.0,Not Home
6058,1186407421.0,Not Home
6059,2136264754.0,Not Home
6060,2152013018.0,Not Home
6061,2158212569.0,Canvassed
6062,1122257974.0,Not Home
6063,,Not Home
6064,2119723115.0,Not Home
6065,1162095728.0,Not Home
6066,1161356947.0,Not Home
6067,1121428654.0,Not Home
6068,2175066052.0,Canvassed
6069,2002285208.0,Canvassed
6070,1183852551.0,Canvassed
6071,1194528490.0,Not Home
6072,2119528153.0,Not Home
6073,1188986845.0,Not Home
6074,2174246349.0,Not Home
6075,2164402622.0,Not Home
6076,1108866671.0,Not Home
6077,2133921550.0,Not Home
6078,2173784627.0,Not Home
6079,1219105104.0,Not Home
6080,1110222403.0,Canvassed
6081,1110183233.0,Canvassed
6082,2130817248.0,Canvassed
6083,1108828983.0,Canvassed
6084,1121540857.0,Canvassed
6085,2192099244.0,Not Home
6086,1106353629.0,Not Home
6087,2160739947.0,Not Home
6088,1155912213.0,Not Home
6089,1105861727.0,Not Home
6090,1216250583.0,Not Home
6091,2193740033.0,Not Home
6092,2121725355.0,Not Home
6093,2137911824.0,Not Home
6094,1108804713.0,Not Home
6095,2173151499.0,Canvassed
6096,2150548654.0,Canvassed
6097,2189547397.0,Not Home
6098,1108882572.0,Not Home
6099,1219481734.0,Not Home
6100,1110262368.0,Not Home
6101,2148807335.0,Not Home
6102,2137564804.0,Not Home
6103,2186128964.0,Canvassed
6104,1121532752.0,Not Home
6105,1112048505.0,Not Home
6106,2158059219.0,Not Home
6107,1185769282.0,Not Home
6108,1155637218.0,Canvassed
6109,1221487709.0,Not Home
6110,2191473634.0,Not Home
6111,2137843002.0,Not Home
6112,2143662795.0,Canvassed
6113,1108813309.0,Not Home
6114,1106578640.0,Not Home
6115,1217305463.0,Canvassed
6116,1108797286.0,Not Home
6117,1108875299.0,Not Home
6118,1108897947.0,Not Home
6119,2171180258.0,Not Home
6120,1108821482.0,Not Home
6121,2172715056.0,Not Home
6122,2158134776.0,Not Home
6123,2186616354.0,Not Home
6124,2171993115.0,Not Home
6125,1108890044.0,Not Home
6126,2122314170.0,Not Home
6127,1150535262.0,Not Home
6128,1108866142.0,Not Home
6129,1108828880.0,Canvassed
6130,2149910146.0,Not Home
6131,2191308685.0,Not Home
6132,1105771090.0,Canvassed
6133,2128756815.0,Canvassed
6134,1180719567.0,Not Home
6135,1169342525.0,Not Home
6136,2130209913.0,Not Home
6137,2180219649.0,Not Home
6138,1108890501.0,Not Home
6139,1108858411.0,Not Home
6140,1108889225.0,Not Home
6141,1112297837.0,Not Home
6142,1108867578.0,Not Home
6143,1179864061.0,Not Home
6144,1108889239.0,Not Home
6145,1198060942.0,Canvassed
6146,1108805442.0,Not Home
6147,1108805810.0,Not Home
6148,1146770316.0,Not Home
6149,1108812900.0,Not Home
6150,1108844576.0,Not Home
6151,1108828782.0,Not Home
6152,2002663998.0,Not Home
6153,1191476442.0,Not Home
6154,1168495612.0,Canvassed
6155,1191073745.0,Canvassed
6156,1176619415.0,Not Home
6157,1152335662.0,Canvassed
6158,1192674645.0,Not Home
6159,2159607023.0,Canvassed
6160,1108881864.0,Not Home
6161,1211770878.0,Not Home
6162,1205973011.0,Not Home
6163,1150722627.0,Canvassed
6164,2188462580.0,Not Home
6165,2139834155.0,Not Home
6166,2140680336.0,Not Home
6167,2135577847.0,Canvassed
6168,1108797134.0,Not Home
6169,1108812434.0,Not Home
6170,1108790901.0,Not Home
6171,1108851867.0,Not Home
6172,2190683683.0,Not Home
6173,2139234450.0,Not Home
6174,1171866138.0,Not Home
6175,2130129151.0,Not Home
6176,1207311970.0,Not Home
6177,1112431497.0,Not Home
6178,1111200490.0,Not Home
6179,1111254995.0,Not Home
6180,2175788585.0,Not Home
6181,1111224106.0,Not Home
6182,1189634594.0,Not Home
6183,2173092999.0,Not Home
6184,1196054309.0,Not Home
6185,2143328607.0,Not Home
6186,1107517484.0,Not Home
6187,1152820184.0,Canvassed
6188,2132704749.0,Canvassed
6189,2156733385.0,Not Home
6190,1153101895.0,Not Home
6191,2164880110.0,Not Home
6192,1035972709.0,Canvassed
6193,1111175948.0,Not Home
6194,1111271981.0,Not Home
6195,2186430349.0,Not Home
6196,1111231547.0,Canvassed
6197,1110191244.0,Not Home
6198,1111191282.0,Canvassed
6199,1203307845.0,Canvassed
6200,2147156434.0,Not Home
6201,2178685549.0,Not Home
6202,1212804692.0,Not Home
6203,1178585158.0,Not Home
6204,1108812944.0,Not Home
6205,,Not Home
6206,2172673682.0,Not Home
6207,1108820431.0,Canvassed
6208,2156435795.0,Canvassed
6209,2144534700.0,Not Home
6210,1108890538.0,Not Home
6211,1171874982.0,Not Home
6212,1108836152.0,Not Home
6213,2149343376.0,Not Home
6214,1108821290.0,Canvassed
6215,1111263979.0,Canvassed
6216,1108798493.0,Not Home
6217,2001402265.0,Not Home
6218,2159940851.0,Not Home
6219,2183660533.0,Not Home
6220,1111271382.0,Not Home
6221,2191356990.0,Not Home
6222,1111247740.0,Not Home
6223,2175551908.0,Not Home
6224,2161199706.0,Canvassed
6225,2190179792.0,Not Home
6226,1108859232.0,Canvassed
6227,1111231654.0,Not Home
6228,1167364136.0,Inaccessible
6229,1180992943.0,Not Home
6230,1201127144.0,Not Home
6231,2166344489.0,Not Home
6232,2002010584.0,Canvassed
6233,2003070218.0,Not Home
6234,1111191881.0,Not Home
6235,1108898114.0,Canvassed
6236,2138897899.0,Not Home
6237,2179290454.0,Not Home
6238,1199435069.0,Not Home
6239,2172722453.0,Not Home
6240,2164604953.0,Not Home
6241,2134651432.0,Not Home
6242,2183568938.0,Not Home
6243,2178382640.0,Not Home
6244,2173648438.0,Canvassed
6245,1108843369.0,Not Home
6246,1111215619.0,Not Home
6247,2176526358.0,Not Home
6248,1171104751.0,Not Home
6249,1111175723.0,Not Home
6250,1108897459.0,Canvassed
6251,1106735337.0,Canvassed
6252,2175482906.0,Not Home
6253,2136727149.0,Not Home
6254,2138742659.0,Not Home
6255,1219205958.0,Not Home
6256,2144778041.0,Inaccessible
6257,1191980190.0,Not Home
6258,1108890426.0,Not Home
6259,2160118796.0,Not Home
6260,2177607705.0,Not Home
6261,1111271664.0,Canvassed
6262,2167230443.0,Not Home
6263,1111232586.0,Not Home
6264,1195741804.0,Not Home
6265,1192893318.0,Canvassed
6266,1111256093.0,Not Home
6267,2187241964.0,Not Home
6268,2187101020.0,Not Home
6269,1108866029.0,Not Home
6270,1108866038.0,Not Home
6271,2184451324.0,Inaccessible
6272,1108874658.0,Not Home
6273,2136212960.0,Canvassed
6274,,Not Home
6275,2141910225.0,Not Home
6276,1108836666.0,Not Home
6277,1108866824.0,Canvassed
6278,1111271590.0,Not Home
6279,1163889778.0,Not Home
6280,2159865710.0,Not Home
6281,2125458260.0,Not Home
6282,2192669444.0,Not Home
6283,1108798279.0,Not Home
6284,1108805572.0,Not Home
6285,2160001671.0,Not Home
6286,2160001671.0,Not Home
6287,1162714877.0,Not Home
6288,1107486355.0,Not Home
6289,1102272641.0,Not Home
6290,2120896750.0,Not Home
6291,1102272641.0,Not Home
6292,1187309852.0,Not Home
6293,1212580490.0,Canvassed
6294,2120896750.0,Not Home
6295,1187309852.0,Not Home
6296,1102365556.0,Not Home
6297,1102335682.0,Not Home
6298,1102271739.0,Not Home
6299,2133815988.0,Not Home
6300,1209026727.0,Not Home
6301,1102280177.0,Not Home
6302,1214349606.0,Not Home
6303,1160204922.0,Not Home
6304,1104710560.0,Not Home
6305,1111263946.0,Not Home
6306,1193623727.0,Not Home
6307,2189716887.0,Not Home
6308,1145215330.0,Not Home
6309,1102334203.0,Not Home
6310,2134226494.0,Canvassed
6311,1102374795.0,Not Home
6312,1102343594.0,Not Home
6313,1102280794.0,Other Language
6314,1166785758.0,Other Language
6315,1213614404.0,Not Home
6316,1102343644.0,Not Home
6317,2186881141.0,Not Home
6318,2155354292.0,Other Language
6319,2128668225.0,Not Home
