,Voter ID,VOTE_TYPE,ZIP,SEX,BIRTHYEAR,Voting Site,Voting Precinct
307990,2122835292,E,77009,F,1997,92060,44
307991,1171751066,P,77009,F,1986,SRD145M,44
307992,2123152309,E,77009,F,1996,91052,44
307993,2122485873,P,77009,F,1971,SRD001C,44
307994,1166802136,P,77009,F,1975,SRD001C,44
307995,1100111782,E,77009,M,1988,92143,44
307996,1126217151,P,77009,M,1969,SRD145M,44
307997,2122047266,P,77009,F,1976,SRD145M,44
307998,2125653360,E,77009,F,1954,91052,44
307999,2124865673,P,77009,F,1998,SRD143R,44
308000,2125231129,P,77009,M,1967,SRD145J,44
308001,2124141138,P,77026,F,1973,SRD145M,44
308002,2146821159,P,77009,M,1962,SRD145M,44
308003,2146885804,E,77009,F,1992,91001,44
308004,2146909057,E,77009,M,1976,92016,44
308005,2146427648,P,77009,F,1988,SRD001C,44
308006,2146308822,P,77009,F,1986,SRD134W,44
308007,1147610455,E,77009,F,1989,92143,44
308008,2146103455,P,77009,M,1982,SRD143R,44
308010,1144135850,P,77009,M,1989,SRD145M,44
308011,2145686720,P,77009,M,2000,SRD001C,44
308012,2145717229,E,77009,F,2000,92061,44
308013,1005670197,P,77009,M,1988,SRD137B,44
308014,2145819157,P,77009,M,1969,SRD145M,44
308015,2145127887,P,77009,F,1960,SRD145M,44
308016,1210476724,P,77009,F,1979,SRD145M,44
308017,2145173337,P,77009,M,1989,SRD145M,44
308018,2145002418,E,77009,M,1977,92118,44
308019,2144803706,P,77009,F,1999,SRD145M,44
308020,-2147483648,E,77009,F,1987,92060,44
308021,-2147483648,P,77009,M,1980,SRD145J,44
308025,2147475410,E,77009,M,1994,92060,44
308026,1121942669,P,77009,M,1953,SRD145J,44
308027,1176012971,P,77009,M,1992,SRD145M,44
308028,1210477388,P,77009,F,1996,SRD001C,44
308029,1189735630,P,77009,M,1993,SRD001C,44
308030,2147097276,P,77009,F,1966,SRD145M,44
308031,1176998862,P,77009,M,1988,SRD147E,44
308032,-2147483648,P,77009,M,1997,SRD001C,44
308035,-2147483648,P,77009,F,1991,SRD134M,44
308036,-2147483648,P,77009,F,2000,SRD147U,44
308037,-2147483648,P,77009,F,2000,SRD145M,44
308038,-2147483648,P,77009,M,1991,SRD134M,44
308039,1185040159,P,77009,F,1994,SRD145M,44
308040,1154917383,E,77009,M,1987,92060,44
308041,-2147483648,P,77009,M,1989,SRD145M,44
308042,-2147483648,E,77009,F,1977,91052,44
308044,-2147483648,E,77009,F,2000,91052,44
308045,-2147483648,P,77009,M,1994,SRD146T,44
308046,1156578701,P,77009,M,1990,SRD145J,44
308047,-2147483648,P,77009,M,1996,SRD145M,44
308049,2134964892,E,77009,M,1996,92121,44
308050,1210837759,P,77009,F,1990,SRD134S,44
308051,2137140266,E,77009,F,1999,91052,44
308052,2139030356,P,77009,M,1994,SRD143R,44
308053,2139592668,E,77009,F,1984,92060,44
308054,1027916615,E,77009,F,1969,92143,44
308055,1190497466,E,77009,M,1993,92060,44
308056,2137886348,E,77009,M,1963,92060,44
308057,2138244027,P,77009,F,1999,SRD145M,44
308058,2143070759,P,77009,M,1992,SRD001C,44
308059,2144656275,P,77009,F,1999,SRD147U,44
308060,2144616616,P,77009,F,2000,SRD145M,44
308061,2143878102,P,77009,F,1995,SRD143R,44
308062,2141530734,P,77009,F,1990,SRD001C,44
308063,2141670137,P,77009,M,1985,SRD001C,44
308064,1173404378,P,77009,M,1982,SRD001C,44
308065,1174321730,P,77009,M,1991,SRD145M,44
308066,2142039241,E,77009,F,1974,91093,44
308067,1145718784,E,77009,F,1989,71066,44
308068,2142579576,E,77009,F,1999,91052,44
308069,1158199260,P,77009,M,1990,SRD001C,44
308070,2140839187,P,77009,M,1999,SRD145M,44
308071,1177356360,P,77009,M,1993,SRD145J,44
308072,-2147483648,P,77009,M,1987,SRD147E,44
308073,1108826490,P,77009,F,1984,SRD147E,44
308173,-2147483648,E,77009,F,2000,91052,46
308174,-2147483648,P,77009,M,1974,SRD145M,46
308175,-2147483648,E,77009,M,1992,92060,46
308176,-2147483648,E,77009,F,1968,92060,46
308180,-2147483648,P,77009,F,1975,SRD145M,46
308182,-2147483648,P,77009,F,1984,SRD145M,46
308183,-2147483648,P,77009,M,1949,SRD145M,46
308184,-2147483648,P,77009,M,2000,SRD145M,46
308185,-2147483648,P,77009,F,1952,SRD145M,46
308187,1103663218,P,77009,M,1945,SRD145M,46
308188,-2147483648,E,77009,M,1991,92061,46
308189,2147098545,E,77009,F,1999,92061,46
308190,2147087819,E,77009,F,1996,92061,46
308191,-2147483648,E,77009,F,1982,91052,46
308192,-2147483648,P,77009,M,1992,SRD145M,46
308193,-2147483648,P,77009,M,1998,SRD145M,46
308194,-2147483648,E,77009,F,1996,92060,46
308195,1209063035,P,77009,F,1996,SRD145M,46
308196,-2147483648,P,77026,F,2000,SRD143K,46
308197,-2147483648,E,77026,F,1985,22050,46
308198,-2147483648,P,77009,M,1993,SRD145M,46
308199,-2147483648,P,77009,F,1961,SRD140,46
308201,-2147483648,E,77009,M,2000,91052,46
308202,2145970803,E,77009,M,1982,91052,46
308203,1173702064,P,77009,F,1973,SRD145M,46
308204,2146814251,P,77009,M,1954,SRD145M,46
308205,2146513070,P,77009,M,2000,SRD145M,46
308206,2145347957,P,77009,F,1954,SRD142K,46
308207,2141251795,P,77009,F,1986,SRD145M,46
308208,2141275920,E,77009,F,1991,91052,46
308209,2140496753,P,77009,F,1999,SRD145M,46
308210,2140496908,E,77009,F,1998,92060,46
308211,2140267377,P,77009,M,1959,SRD134M,46
308212,1104812980,P,77009,M,1948,SRD001C,46
308213,2141744387,P,77009,M,1964,SRD145M,46
308214,1123801561,E,77009,M,1986,92061,46
308215,2141872548,E,77009,F,1999,91052,46
308216,2142039084,P,77009,F,1999,SRD145M,46
308217,1190472110,E,77009,F,1990,91052,46
308218,1096265036,P,77009,F,1948,SRD145M,46
308220,2144163641,E,77009,F,1999,91052,46
308222,2143120271,P,77009,F,1985,SRD145M,46
308223,2137844106,P,77009,M,1999,SRD145M,46
308224,2138244117,P,77009,M,1998,SRD145M,46
308225,2139970714,P,77009,F,1999,SRD145M,46
308226,1174385052,E,77009,F,1987,12138,46
308227,2139030926,P,77009,M,1999,SRD001C,46
308228,1190966976,P,77009,M,1994,SRD137E,46
308229,2135862354,E,77009,F,1999,92061,46
308230,2136147413,P,77009,F,1964,SRD145M,46
308231,2134962843,E,77009,M,1961,91052,46
308232,2136391092,P,77009,M,1952,SRD145M,46
308233,2124360876,P,77009,F,1967,SRD145M,46
308234,2126267896,E,77009,M,1966,92030,46
308235,2125917915,E,77009,M,1984,92054,46
308236,1064391199,P,77009,F,1988,SRD146T,46
308237,2125460393,P,77009,M,1964,SRD139A,46
308238,2125495680,E,77009,F,1997,11145,46
308239,1020403756,E,77009,F,1981,12142,46
308242,2122955581,E,77009,F,1976,91052,46
308243,2122955445,E,77009,F,1996,91052,46
308244,2122948623,P,77026,F,1997,SRD145M,46
308245,2124005324,E,77009,M,1997,92030,46
308246,2123712575,E,77009,F,1988,91052,46
308247,2123699961,P,77009,F,1984,SRD145M,46
308248,2123700054,P,77009,M,1985,SRD145M,46
308249,1196607127,E,77009,M,1970,92045,46
308250,1178274687,P,77009,M,1990,SRD134B,46
308251,2002763611,E,77009,M,1997,92061,46
308253,2014092328,P,77009,F,1979,SRD145M,46
308254,2003507155,P,77009,M,1997,SRD145M,46
308255,2003586550,P,77009,M,1932,SRD145M,46
308256,2003402802,P,77009,F,1989,SRD147E,46
308257,1155824152,P,77009,M,1990,SRD145M,46
308258,1130613188,P,77009,M,1969,SRD145M,46
308259,2120299910,P,77009,M,1997,SRD145M,46
308260,2120101028,E,77009,F,1996,91052,46
308261,1103343168,P,77009,M,1974,SRD145M,46
308263,2121293020,E,77009,M,1954,91052,46
308265,2121481458,E,77009,F,1998,22087,46
308266,1167762852,E,77009,F,1980,92061,46
308267,2127283862,E,77009,F,1998,92143,46
308268,1114595171,P,77009,F,1985,SRD145M,46
308269,2127901208,E,77009,F,1998,91052,46
308270,2128044444,P,77009,M,1998,SRD145M,46
308271,2128156441,P,77009,F,1979,SRD145M,46
308272,2126732455,P,77009,M,1995,SRD145M,46
308273,2126558142,E,77009,M,1996,91052,46
308274,1167440140,P,77009,M,1991,SRD145M,46
308275,2126620340,E,77026,F,1998,92061,46
308276,2126891101,E,77009,F,1998,92030,46
308277,1173814456,P,77009,M,1992,SRD146T,46
308278,1150584279,E,77009,M,1963,91001,46
308279,2128986739,E,77009,M,1998,92114,46
308280,2129477035,E,77009,M,1997,91052,46
308281,2129348211,P,77009,F,1982,SRD145M,46
308282,2129342494,E,77009,M,1994,91065,46
308283,2130226790,E,77009,F,1990,91052,46
308284,2130581660,P,77009,F,1988,SRD145M,46
308285,2130196477,P,77009,F,1988,SRD145M,46
308287,2132242048,P,77009,M,1964,SRD145M,46
308288,1144429944,E,77009,F,1989,91052,46
308291,2132901979,P,77026,M,1991,SRD145M,46
308292,2132900950,E,77009,M,1936,91052,46
308293,2133875636,E,77009,F,1998,91052,46
308295,2133375937,P,77009,F,1987,SRD145M,46
308296,2134154781,E,77009,F,1967,92061,46
308297,2134692246,P,77009,M,1991,SRD145M,46
308298,1034057009,E,77009,F,1957,91052,46
308299,1016165381,E,77009,M,1982,91052,46
308300,1203106933,P,77009,F,1994,SRD145M,46
308301,1160457116,P,77009,F,1990,SRD145M,46
308303,2121477119,P,77009,F,1990,SRD001C,46
308304,-2147483648,P,77026,F,1970,SRD145M,46
308306,1060259323,E,77009,M,1982,91052,46
308369,2145311939,P,77003,F,2000,SRD143R,9
314664,2122815546,E,77009,F,1986,92111,46
317042,2136744717,E,77504,F,1979,51013,752
320789,2003514798,E,77003,M,1990,11033,9
323872,2130848958,P,77003,M,1992,SRD134S,9
329814,2123596317,P,77003,F,1962,SRD143R,9
330184,2146070003,P,77009,F,1988,SRD147T,46
330565,1019243985,E,77003,M,1985,92130,9
332794,1183319122,E,77009,F,1994,92061,46
333929,2141203302,P,77011,F,1999,SRD147U,11
334058,2121296253,P,77009,M,1990,SRD001C,44
334067,1190676429,E,77009,F,1990,92061,44
339416,1113599558,E,77003,F,1987,92006,9
341546,1186438825,E,77087,F,1993,91093,379
342796,1212162883,P,77087,M,1996,SRD147U,285
342797,2125659925,P,77087,F,1994,SRD143R,285
342798,1159992483,P,77087,F,1961,SRD134M,285
342799,2125415177,P,77087,F,1998,SRD001C,285
342800,2126271043,E,77087,F,1991,91043,285
342801,2000380313,E,77087,F,1990,52072,285
342802,2126313301,P,77087,M,1996,SRD134B,285
342803,2124920844,P,77087,F,1998,SRD146S,285
342804,2125234942,E,77087,F,1995,91011,285
342805,2123651770,E,77087,F,1992,62035,285
342806,2123057466,P,77087,M,1989,SRD145C,285
342807,2122314170,E,77087,F,1997,62039,285
342808,2122347828,E,77087,F,1997,11091,285
342811,2119793988,E,77087,F,1988,62021,285
342812,2119727038,P,77087,F,1997,SRD145C,285
342813,2120640204,P,77087,M,1959,SRD139F,285
342814,2120599845,E,77087,M,1995,91127,285
342815,1189004961,E,77087,M,1992,62039,285
342816,2121295174,P,77087,M,1992,SRD148B,285
342817,1172526755,E,77087,F,1992,62038,285
342818,2121146290,E,77087,F,1997,62038,285
342819,2120970931,P,77087,M,1987,SRD143R,285
342820,2120900486,E,77087,F,1995,72047,285
342821,2130819158,E,77087,M,1964,62035,285
342822,2130598768,E,77087,M,1998,91010,285
342823,2131284060,E,77087,M,1997,91043,285
342824,2131684364,P,77087,F,1973,SRD143R,285
342825,2131685974,P,77087,M,1996,SRD145C,285
342826,2131676935,P,77087,F,1980,SRD129W,285
342827,2134657973,P,77087,F,1999,SRD146S,285
342828,2133925064,E,77087,M,1984,62038,285
342829,1108897232,P,77087,M,1963,SRD145C,285
342830,1008540678,P,77087,F,1967,SRD146S,285
342831,2132770357,P,77087,F,1994,SRD145C,285
342833,2126449449,P,77087,F,1995,SRD146S,285
342834,2126445950,P,77087,M,1997,SRD146S,285
342835,2126731606,E,77087,F,1990,62038,285
342836,2127964581,P,77087,M,1992,SRD147Z,285
342838,2128044459,E,77087,F,1985,62039,285
342839,2127645251,P,77087,F,1981,SRD145C,285
342841,2127345355,E,77087,M,1991,91101,285
342843,2129207572,P,77087,F,1986,SRD131T,285
342845,2128498318,E,77087,F,1980,62008,285
342847,2130585053,P,77087,F,1998,SRD145C,285
342848,2140394820,E,77087,M,1999,91101,285
342851,2142577675,E,77087,F,1999,62038,285
342852,2142665394,E,77087,F,2000,91043,285
342853,2141364899,E,77087,F,1988,72067,285
342854,2141534133,P,77087,F,1999,SRD145C,285
342855,2142672049,P,77087,F,1999,SRD145C,285
342856,2142920594,P,77087,F,1995,SRD147U,285
342857,1185306262,P,77087,M,1957,SRD146S,285
342858,2143041281,E,77087,F,1999,62035,285
342859,2144778041,P,77087,M,1999,SRD145C,285
342860,1158897679,P,77087,F,1987,SRD146C,285
342861,1108593203,E,77087,M,1965,92008,285
342862,2138669666,E,77087,F,1979,62037,285
342863,2137838241,E,77087,F,1998,62038,285
342864,2139969673,E,77087,F,1999,52069,285
342865,2132562572,P,77087,F,1995,SRD130C,285
342866,2139122985,P,77087,F,1999,SRD145C,285
342867,2135897347,E,77087,F,1999,62038,285
342868,2136828988,P,77087,M,1983,SRD145C,285
342869,2136727149,E,77087,F,1998,62035,285
342870,1192398046,P,77087,F,1978,SRD145C,285
342872,2136851534,E,77087,M,1961,61031,285
342874,2137281655,E,77087,M,1992,62038,285
342875,2137515947,E,77087,M,1999,62038,285
342876,-2147483648,P,77087,F,1995,SRD145C,285
342877,-2147483648,P,77087,M,1963,SRD145C,285
342878,-2147483648,P,77087,M,1969,SRD145C,285
342879,-2147483648,P,77087,F,1993,SRD145C,285
342880,-2147483648,P,77087,F,1997,SRD134S,285
342881,-2147483648,E,77087,M,1998,62037,285
342882,2145576885,P,77087,M,2000,SRD145C,285
342884,2146885702,P,77087,F,1969,SRD145C,285
342885,-2147483648,E,77087,M,2000,62035,285
342886,-2147483648,P,77087,M,1977,SRD145H,285
342887,-2147483648,P,77087,F,2000,SRD145C,285
342890,-2147483648,E,77087,F,1995,11067,285
342891,-2147483648,E,77087,F,1952,62038,285
342893,-2147483648,P,77087,F,1996,SRD146C,285
342894,-2147483648,P,77087,M,1980,SRD145C,285
342895,1099271861,E,77087,F,1985,62063,285
342951,1190673006,P,77087,F,1993,SRD146T,285
343823,2144978944,P,77074,M,1956,SRD137B,430
344458,2136523682,P,77504,M,1995,SRD128P,752
344506,2002606081,P,77504,M,1989,SRD144R,347
344647,2003723462,P,77504,F,1971,SRD144R,347
348001,2140543080,E,77003,M,1999,92023,9
350248,-2147483648,E,77009,F,2000,92061,46
350608,2139636765,P,77003,F,1990,SRD145C,9
350930,-2147483648,P,77504,F,1990,SRD144R,347
350931,1134478485,P,77504,M,1961,SRD144R,347
350932,-2147483648,E,77504,F,1961,51013,347
350933,-2147483648,P,77504,M,1952,SRD144R,347
350936,2136269014,P,77504,F,1998,SRD144R,347
350938,1060804829,E,77504,M,1967,52016,347
350939,2136054312,P,77504,M,1999,SRD144R,347
350940,1145214995,P,77504,F,1968,SRD144R,347
350941,2135529322,E,77504,M,1998,52014,347
350942,2137175831,P,77504,M,1991,SRD144R,347
350943,2136673493,E,77504,F,1963,52055,347
350944,2136806373,P,77504,F,1995,SRD144R,347
350945,2136274297,P,77504,F,1971,SRD144R,347
350946,2136557536,E,77504,F,1968,51013,347
350947,2138956099,E,77504,F,1999,92111,347
350948,2138864685,P,77504,F,1999,SRD144R,347
350949,2139720973,P,77504,F,1987,SRD128P,347
350950,2140082966,E,77504,F,1999,51013,347
350951,1032803252,P,77504,F,1938,SRD144R,347
350952,2139855588,P,77504,F,1948,SRD129E,347
350953,2138693042,P,77504,M,1999,SRD144R,347
350954,1050381483,P,77504,F,1948,SRD144R,347
350955,2141493980,P,77504,M,1965,SRD144R,347
350956,2141539975,E,77504,F,1952,52016,347
350957,1050381514,P,77504,M,1948,SRD144R,347
350958,2142569289,P,77504,M,2000,SRD147U,347
350959,2142466064,P,77504,M,2000,SRD129E,347
350960,1016376891,P,77504,F,1981,SRD144J,347
350961,1054928377,E,77504,F,1984,51013,347
350963,2140342332,P,77504,M,1999,SRD129D,347
350964,2140599240,E,77504,M,1999,92025,347
350965,2140886277,P,77504,F,1967,SRD144R,347
350966,2141125033,P,77504,F,1995,SRD144R,347
350967,2141276639,P,77504,F,1969,SRD144R,347
350968,2144586275,P,77504,F,1964,SRD144R,347
350969,2144535667,E,77504,F,1997,52014,347
350970,2144499365,P,77504,F,2000,SRD144R,347
350971,1026027051,P,77504,M,1980,SRD144R,347
350972,1136898284,P,77504,M,1951,SRD128P,347
350973,1212094917,P,77504,F,1982,SRD144R,347
350974,2142830475,P,77504,M,2000,SRD144R,347
350975,2143074674,E,77504,F,1975,51013,347
350976,2143075090,E,77504,F,1983,52016,347
350977,2143298627,E,77504,M,2000,52016,347
350979,-2147483648,E,77504,F,2000,52016,347
350980,1064525336,E,77504,M,1986,52004,347
350982,1016361136,P,77504,F,1981,SRD144R,347
350983,-2147483648,E,77504,M,1972,92045,347
350984,-2147483648,P,77504,F,1975,SRD144R,347
350986,-2147483648,P,77504,F,2000,SRD144R,347
350987,-2147483648,P,77504,F,1949,SRD144R,347
350989,2002198883,P,77504,F,1996,SRD144R,347
350990,1020160062,P,77504,F,1971,SRD128P,347
350991,-2147483648,E,77504,F,1992,51013,347
350992,-2147483648,P,77504,M,2000,SRD144R,347
350993,-2147483648,E,77504,M,2000,51013,347
350996,-2147483648,E,77504,M,1975,52016,347
350997,-2147483648,E,77504,M,1981,52016,347
350998,-2147483648,P,77504,M,1953,SRD144R,347
351000,1115378460,E,77504,M,1980,12003,347
351001,2146423836,P,77504,M,1987,SRD128F,347
351002,2146221963,P,77504,M,1955,SRD128P,347
351004,2145172731,P,77504,F,1978,SRD144R,347
351005,1215868862,P,77504,M,1966,SRD146T,347
351010,2147303831,P,77504,M,2000,SRD144J,347
351011,-2147483648,E,77504,M,2000,52014,347
351013,-2147483648,P,77504,F,1970,SRD145C,347
351015,2143861857,E,77504,M,2000,51013,347
351016,2126560805,E,77504,M,1981,52016,347
351018,2127052330,P,77504,F,1998,SRD001C,347
351019,2127893258,E,77504,M,1989,22111,347
351020,2127898094,E,77504,M,1997,91043,347
351021,2127967712,E,77504,M,1998,51038,347
351022,2128426604,E,77504,M,1954,52014,347
351023,2129349700,P,77504,M,1961,SRD144R,347
351025,2130186369,P,77504,F,1960,SRD128P,347
351026,2129780933,E,77504,M,1995,52014,347
351027,2129642240,E,77504,F,1998,22059,347
351028,2129774066,P,77504,F,1962,SRD144R,347
351029,2130583586,P,77504,F,1998,SRD144R,347
351030,2130390803,P,77504,F,1998,SRD129X,347
351031,1181235512,P,77504,M,1959,SRD128P,347
351032,1034235201,E,77504,F,1981,52016,347
351033,2134018707,P,77504,M,1972,SRD129U,347
351034,2133520042,P,77504,F,1985,SRD144R,347
351035,2133520144,P,77504,M,1974,SRD128P,347
351036,1202476247,E,77504,M,1964,51013,347
351037,2130824210,P,77504,M,1995,SRD144R,347
351038,2131257251,E,77504,F,1993,92119,347
351039,2131247805,P,77504,F,1971,SRD144R,347
351040,2131263105,E,77504,M,1986,52016,752
351042,2131507497,E,77504,M,1998,52014,347
351043,2131921417,E,77504,F,1970,52016,347
351044,1163318735,E,77504,F,1981,51013,347
351045,2131930607,E,77504,M,1970,51013,347
351046,1180610833,E,77504,M,1989,52016,752
351047,1155053943,P,77504,F,1947,SRD144R,347
351048,1041315815,E,77504,M,1980,52020,347
351050,1110191259,P,77504,F,1970,SRD144R,347
351051,2125073911,E,77504,M,1964,52016,347
351052,2124920695,E,77504,F,1997,52014,347
351053,2124104810,E,77504,F,1997,52016,347
351054,2124106618,P,77504,M,1993,SRD144R,347
351055,2124711078,E,77504,M,1998,52016,347
351056,1149109277,E,77504,F,1976,52014,347
351058,2122961131,P,77504,F,1998,SRD144R,347
351060,2122047831,P,77504,F,1980,SRD144R,347
351061,2121993345,E,77504,M,1973,52014,347
351062,1033213446,E,77504,F,1985,52016,347
351063,2122424928,P,77504,M,1958,SRD128P,347
351064,2122810750,P,77504,M,1992,SRD144R,347
351066,2122802854,P,77504,F,1982,SRD144R,347
351068,2119924283,P,77504,M,1962,SRD144R,347
351069,2120801639,P,77504,F,1949,SRD144R,347
351070,2120969380,P,77504,F,1998,SRD144R,347
351072,2119524420,P,77504,M,1958,SRD144R,347
351074,1187256332,Z,77504,M,1941,SRD128P,347
351075,2119614292,P,77504,M,1997,SRD144R,347
351076,1022640809,Z,77504,F,1938,SRD128P,347
351078,2003361490,P,77504,M,1980,SRD144R,347
351079,2003367539,E,77504,F,1962,52016,347
351080,2109969463,P,77504,F,1991,SRD144R,347
351081,2003063646,E,77504,M,1963,51013,347
351082,2002802316,P,77504,F,1991,SRD144R,347
351083,2002801116,P,77504,M,1985,SRD129D,347
351084,2002521992,P,77504,M,1959,SRD144R,347
351085,2002386714,E,77504,M,1991,52014,347
351086,2120813264,P,77034,F,1952,SRD144R,347
351087,2131279970,P,77504,M,1980,SRD144R,347
351088,2130821030,P,77034,M,1983,SRD129D,347
351089,2132968290,E,77504,F,1981,52014,347
351090,1033305183,P,77034,F,1957,SRD144R,347
351091,2132694897,P,77504,M,1947,SRD144R,347
351092,2134862764,E,77504,M,1998,51013,347
351093,2128661061,E,77034,F,1978,52014,347
351094,2127757879,E,77504,F,1989,52014,347
351095,2126998622,E,77034,F,1961,52014,347
351096,-2147483648,P,77034,F,2000,SRD144R,347
351097,2145845005,E,77504,F,2000,52077,347
351099,2146512512,E,77504,F,2000,52078,347
351100,-2147483648,P,77504,M,1998,SRD144R,347
351101,1110191394,P,77504,F,1954,SRD144R,347
351102,2143787136,P,77504,M,1946,SRD144R,347
351103,2142005290,E,77504,F,2000,52019,347
351104,1196803881,P,77034,F,1976,SRD144R,347
351105,2140081654,P,77504,M,1999,SRD143B,347
351106,2136626531,P,77504,M,1962,SRD128P,347
351107,2135234519,P,77034,M,1999,SRD144R,347
351108,2134873767,P,77504,F,1998,SRD145H,347
351109,2135549819,P,77504,M,1999,SRD129D,347
351110,-2147483648,E,77504,F,1998,52078,347
351118,2136391540,E,77504,M,1998,52014,793
351211,2141622729,E,77504,F,1999,51013,347
354775,2132903019,E,77009,M,1985,91032,46
354850,2124870033,E,77009,M,1987,11112,46
355448,-2147483648,E,77087,M,1986,62034,379
355449,-2147483648,E,77087,M,1991,62039,379
355452,2130224294,E,77087,M,1992,42025,379
355453,1169985924,E,77087,M,1957,91043,379
355454,1161799067,P,77087,M,1981,SRD145C,379
355455,2126959089,E,77087,M,1975,62039,379
355456,2127111021,E,77087,F,1998,62039,379
355457,2127111888,E,77087,F,1998,62039,379
355458,2134226592,E,77087,M,1994,62039,379
355459,2134226603,E,77087,M,1987,62039,285
355460,2134294229,E,77087,M,1973,62039,379
355462,1148317704,P,77087,F,1970,SRD145C,379
355463,1102857973,E,77087,F,1963,61031,379
355464,2133001355,E,77087,F,1962,91043,379
355465,2131279168,P,77087,F,1995,SRD145C,379
355466,2131032573,P,77087,F,1996,SRD127V,379
355467,2131261890,P,77087,M,1997,SRD145C,379
355468,2123884679,E,77087,F,1998,62039,379
355469,1099697892,P,77087,M,1985,SRD131,379
355470,2122486874,E,77087,M,1955,62039,379
355471,2121881475,P,77087,M,1996,SRD147Z,379
355472,2122053906,P,77087,F,1990,SRD147S,379
355473,2124863033,E,77087,F,1993,62039,379
355474,2125543186,P,77087,F,1997,SRD001C,379
355475,2125292287,E,77087,M,1980,21071,379
355476,2120970350,E,77087,M,1997,62039,379
355477,2120599383,E,77087,F,1997,62039,379
355478,2119923743,E,77087,M,1997,52085,379
355479,2002594451,P,77087,F,1957,SRD129W,379
355480,2003507833,P,77087,M,1997,SRD001C,379
355481,1161637932,P,77087,F,1987,SRD146S,379
355482,1217522544,P,77087,M,1996,SRD145H,379
355483,2138672616,E,77087,F,1973,62039,379
355485,2138592953,E,77087,M,1998,91001,379
355486,2130567899,E,77087,F,1998,62039,379
355487,2137932803,E,77087,M,1963,62039,379
355488,2137563805,P,77087,F,1999,SRD145C,379
355489,2139721972,P,77087,F,1999,SRD147Z,379
355490,2139831409,P,77087,F,1991,SRD001C,379
355491,2143775182,P,77087,F,1971,SRD145C,379
355492,1178350159,E,77087,M,1993,72071,379
355493,1111223849,P,77087,F,1970,SRD146S,379
355494,2142762810,P,77087,F,1968,SRD145C,379
355495,2143102377,P,77087,F,1999,SRD146S,379
355496,2141945017,E,77087,M,1959,62039,379
355497,2140437939,P,77087,M,1976,SRD147Z,379
355498,1014388675,P,77087,M,1955,SRD146S,379
355500,1111255746,E,77087,F,1967,72063,379
355501,-2147483648,E,77087,M,2000,62039,379
355502,-2147483648,P,77087,F,1998,SRD143R,379
355503,2146885203,P,77087,F,1975,SRD146S,379
355504,2142150756,P,77087,F,1978,SRD145C,379
355505,-2147483648,P,77087,M,1959,SRD129E,379
355506,-2147483648,P,77087,M,1979,SRD146S,379
355507,-2147483648,P,77087,F,1994,SRD001C,379
355508,-2147483648,E,77087,M,2000,91009,379
359341,2127052883,E,77039,M,1962,22076,411
359342,2129472888,E,77093,M,1998,22076,411
359343,2130585649,E,77093,M,1993,62008,411
359344,1104851800,P,77093,M,1970,SRD140B,411
359345,2132241207,E,77093,F,1993,21151,411
359346,2133014547,E,77093,F,1997,22056,411
359347,2003258417,E,77039,M,1951,21074,411
359348,2109964263,E,77093,M,1980,22057,411
359349,2124569750,P,77039,F,1998,SRD140B,411
359350,2125750625,P,77093,F,1997,SRD001C,411
359354,2121990038,P,77093,F,1955,SRD140B,411
359355,2122048394,P,77039,M,1998,SRD140B,411
359356,2122048292,P,77039,M,1998,SRD140B,411
359357,-2147483648,E,77093,M,1999,21074,411
359358,-2147483648,P,77039,F,1998,SRD140B,411
359360,-2147483648,E,77093,F,1999,92004,411
359361,1204619937,E,77039,F,1995,32057,411
359362,2146181279,P,77093,M,1996,SRD141U,411
359363,2146000629,P,77039,F,1995,SRD140B,411
359365,2145056258,E,77093,F,1999,22057,411
359366,2145124458,E,77039,F,2000,21074,411
359367,2145125932,P,77093,M,1942,SRD140B,411
359368,2144827086,P,77093,F,1987,SRD140N,411
359369,2145821477,E,77093,F,2000,22077,411
359370,2147478355,E,77093,F,2000,22075,411
359371,-2147483648,P,77093,M,1987,SRD140N,411
359372,2143071318,P,77039,F,1977,SRD140B,411
359374,1170716183,E,77093,F,1991,22057,411
359375,2141134984,P,77039,F,1980,SRD140B,411
359376,2142485591,P,77093,M,1999,SRD140B,411
359377,2135020742,P,77039,M,1999,SRD140B,411
359378,2139834027,E,77039,M,1998,22060,411
359379,-2147483648,P,77039,F,1952,SRD140B,411
359380,-2147483648,P,77039,M,1953,SRD140B,411
359381,2139066962,P,77093,M,1998,SRD148B,411
359382,2137281519,P,77039,F,1987,SRD140B,411
359383,2141496050,P,77093,F,1999,SRD140B,411
359384,2141586799,E,77039,M,1972,21074,411
359385,-2147483648,E,77039,F,1981,21074,411
359386,1170383243,P,77039,M,1962,SRD141U,411
359387,1120255066,E,77093,M,1981,22007,411
359388,-2147483648,E,77039,M,1968,21074,411
359389,-2147483648,E,77093,M,1994,21119,411
359390,2125749602,E,77093,M,1998,22066,411
359391,2125541812,P,77039,M,1993,SRD140B,411
359392,2109984023,E,77093,F,1997,21074,411
359393,2120599128,P,77039,M,1952,SRD140B,411
359394,2120488686,P,77039,F,1960,SRD140B,411
359395,1189965645,P,77093,F,1994,SRD135W,411
359396,2130212087,E,77093,F,1998,22057,411
359397,2127111596,E,77093,F,1998,22057,411
359398,2126493761,P,77093,M,1944,SRD140,411
359399,2128196854,E,77039,F,1989,32010,411
